_v	7E	clock	1622766267	hexid	C044B2	addrtype	adsb_icao	adsb_version	0	nac_p	8 0 A	nac_v	1 0 A	sil	2 0 A	sil_type	unknown 0 A	nic_baro	1 0 A	airGround	A+ 0 A	alt	22150 0 A	position	{39.66004 -84.27539 8 186} 0 A	alt_gnss	22775 0 A	vrate	2560 0 A	speed	441.6 0 A	track	42.8 0 A	nav_alt_mcp	32992 0 A	nav_heading	47.1 0 A	nav_qnh	1013.6 0 A
_v	7E	clock	1622766267	hexid	A6893C	addrtype	adsb_icao	adsb_version	0	category	A2	nac_p	8 0 A	nac_v	1 0 A	sil	2 0 A	sil_type	unknown 0 A	airGround	A+ 0 A	ident	{JIA5256 } 0 A	alt	23925 0 A	position	{39.93097 -84.51763 8 186} 0 A	alt_gnss	24725 0 A	vrate_geom	1344 0 A	speed	442.4 0 A	track	150.5 0 A
_v	7E	clock	1622766268	hexid	A6893C	nic_baro	1 0 A	airGround	A+ 0 A	alt	23950 0 A	position	{39.92899 -84.51617 8 186} 0 A	alt_gnss	24775 0 A	vrate_geom	1344 0 A	speed	441.9 0 A	track	150.6 0 A	nav_alt_mcp	31008 0 A	nav_qnh	1012.8 0 A
_v	7E	clock	1622766269	hexid	C044B2	es_op_status	F82100020049B8
_v	7E	clock	1622766269	hexid	A6893C	es_op_status	F8210002004AB8
_v	7E	clock	1622766269	hexid	C044B2	adsb_version	2	category	A5	nac_p	9 0 A	sil	3 0 A	sil_type	perhour 0 A	airGround	A+ 0 A	ident	{CJT915  } 0 A	alt	22225 0 A	position	{39.66274 -84.27216 8 186} 0 A	alt_gnss	22850 0 A	vrate	2560 0 A	speed	442.2 0 A	track	42.9 0 A	nav_alt_mcp	32992 0 A	nav_heading	47.1 0 A	nav_qnh	1013.6 0 A
_v	7E	clock	1622766270	hexid	ABEFDD	addrtype	adsb_icao	adsb_version	0	nac_p	9 0 A	nac_v	1 0 A	sil	3 0 A	sil_type	unknown 0 A	nic_baro	1 0 A	airGround	A+ 0 A	alt	36000 0 A	position	{39.00398 -84.94127 8 186} 0 A	alt_gnss	36925 0 A	vrate	0 0 A	speed	471.2 0 A	track	198.1 0 A	nav_alt_mcp	36000 0 A	nav_heading	199.7 0 A	nav_qnh	1013.6 0 A
_v	7E	clock	1622766271	hexid	ABEFDD	es_op_status	F82300060049B8
_v	7E	clock	1622766272	hexid	A6893C	adsb_version	2	nac_p	10 0 A	sil	3 0 A	sil_type	perhour 0 A	airGround	A+ 0 A	squawk	1344 0 A	ident	{JIA5256 } 0 A	alt	24025 0 A	position	{39.92166 -84.51086 8 186} 0 A	alt_gnss	24850 0 A	vrate_geom	1280 0 A	speed	442.8 0 A	track	150.7 0 A	nav_alt_mcp	31008 0 A	nav_qnh	1012.8 0 A	emergency	none 0 A
_v	7E	clock	1622766273	hexid	C044B2	airGround	A+ 0 A	squawk	1462 0 A	alt	22400 0 A	position	{39.66888 -84.26472 8 186} 0 A	alt_gnss	23025 0 A	vrate	2496 0 A	speed	443.7 0 A	track	42.9 0 A	nav_alt_mcp	32992 2 A	nav_heading	47.1 2 A	nav_qnh	1013.6 2 A	emergency	none 0 A
_v	7E	clock	1622766274	hexid	AC85CE	es_op_status	F82100020049B8
_v	7E	clock	1622766279	hexid	ABEFDD	adsb_version	2	sil_type	perhour 4 A	airGround	A+ 0 A	squawk	7435 0 A	alt	36000 0 A	position	{38.98329 -84.94987 8 186} 0 A	alt_gnss	36925 0 A	vrate	0 0 A	speed	471.2 0 A	track	198.1 0 A	nav_alt_mcp	36000 4 A	nav_heading	199.7 4 A	nav_qnh	1013.6 4 A	emergency	none 0 A
